,Unnamed: 0,has_null,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match,age_gap,age_gap_abs,same_race,same_race_point,attractive_p,sincere_partner_p,intelligence_p,funny_p,ambition_p,shared_interests_p,attractive_m,sincere_partner_m,intelligence_m,funny_m,ambition_m,shared_interests_m,gender_male,race_Asian/PacificIslander/Asian-American,race_Black/AfricanAmerican,race_European/Caucasian-American,race_Latino/HispanicAmerican,race_Other,race_o_Asian/PacificIslander/Asian-American,race_o_Black/AfricanAmerican,race_o_European/Caucasian-American,race_o_Latino/HispanicAmerican,race_o_Other
3563,3563,1,33.0,24.0,2.0,2.0,15.0,20.0,15.0,20.0,15.0,15.0,5.0,6.0,6.0,7.0,5.0,5.0,19.0,19.0,19.0,19.0,19.0,5.0,4.0,8.0,7.0,3.0,8.0,-99.0,0.39,5.0,-99.0,3.0,6.0,0.0,0,9.0,9.0,-1,-2.0,75.0,120.0,90.0,140.0,75.0,75.0,76.0,152.0,133.0,57.0,152.0,-99.0,1,0,0,0,0,1,1,0,0,0,0
3564,3564,1,33.0,34.0,2.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,2.0,10.0,10.0,5.0,-99.0,-99.0,19.0,19.0,19.0,19.0,19.0,5.0,6.0,8.0,8.0,6.0,-99.0,-99.0,0.14,5.0,-99.0,6.0,6.0,0.0,0,-1.0,1.0,-1,-2.0,20.0,200.0,200.0,100.0,-99.0,-99.0,114.0,152.0,152.0,114.0,-99.0,-99.0,1,0,0,0,0,1,0,0,1,0,0
3565,3565,1,33.0,27.0,2.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,8.0,8.0,6.0,7.0,6.0,19.0,19.0,19.0,19.0,19.0,5.0,5.0,8.0,7.0,4.0,8.0,8.0,0.03,5.0,-99.0,5.0,6.0,0.0,0,6.0,6.0,-1,-2.0,90.0,160.0,160.0,90.0,105.0,90.0,95.0,152.0,133.0,76.0,152.0,40.0,1,0,0,0,0,1,0,0,1,0,0
3566,3566,1,33.0,34.0,2.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,5.0,7.0,8.0,6.0,6.0,7.0,19.0,19.0,19.0,19.0,19.0,5.0,7.0,8.0,8.0,6.0,6.0,-99.0,0.37,5.0,-99.0,7.0,6.0,0.0,0,-1.0,1.0,-1,-2.0,50.0,175.0,160.0,120.0,30.0,140.0,133.0,152.0,152.0,114.0,114.0,-99.0,1,0,0,0,0,1,0,0,1,0,0
3567,3567,1,33.0,26.0,2.0,2.0,10.0,30.0,30.0,10.0,10.0,10.0,5.0,5.0,5.0,4.0,4.0,3.0,19.0,19.0,19.0,19.0,19.0,5.0,7.0,8.0,7.0,5.0,8.0,-99.0,0.28,5.0,-99.0,5.0,6.0,0.0,0,7.0,7.0,-1,-2.0,50.0,150.0,150.0,40.0,40.0,30.0,133.0,152.0,133.0,95.0,152.0,-99.0,1,0,0,0,0,1,1,0,0,0,0
3568,3568,1,33.0,29.0,2.0,2.0,90.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,9.0,6.0,8.0,5.0,19.0,19.0,19.0,19.0,19.0,5.0,7.0,8.0,7.0,6.0,7.0,-99.0,-0.01,5.0,-99.0,7.0,5.0,0.0,0,4.0,4.0,-1,-2.0,630.0,14.0,18.0,12.0,16.0,10.0,133.0,152.0,133.0,114.0,133.0,-99.0,1,0,0,0,0,1,1,0,0,0,0
3569,3569,1,33.0,26.0,2.0,2.0,20.0,20.0,25.0,20.0,5.0,10.0,3.0,6.0,7.0,5.0,3.0,7.0,19.0,19.0,19.0,19.0,19.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,0.44,5.0,-99.0,8.0,7.0,0.0,1,7.0,7.0,-1,-2.0,60.0,120.0,175.0,100.0,15.0,70.0,152.0,171.0,152.0,152.0,152.0,40.0,1,0,0,0,0,1,0,0,0,1,0
3570,3570,1,28.0,29.0,1.0,1.0,30.0,25.0,18.0,18.0,4.0,5.0,4.0,8.0,8.0,7.0,6.0,3.0,0.0,25.0,25.0,25.0,25.0,0.0,6.0,6.0,7.0,6.0,5.0,2.0,0.37,10.0,-99.0,6.0,8.0,0.0,0,1.0,1.0,-1,-1.0,120.0,200.0,144.0,126.0,24.0,15.0,0.0,150.0,175.0,150.0,125.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3571,3571,1,28.0,24.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,7.0,9.0,8.0,9.0,8.0,7.0,0.0,25.0,25.0,25.0,25.0,0.0,4.0,5.0,6.0,6.0,6.0,6.0,0.47,10.0,-99.0,6.0,8.0,0.0,1,-4.0,4.0,1,1.0,210.0,90.0,160.0,180.0,80.0,70.0,0.0,125.0,150.0,150.0,150.0,0.0,0,0,0,0,1,0,0,0,0,1,0
3572,3572,1,28.0,21.0,1.0,1.0,25.0,10.0,25.0,5.0,10.0,25.0,7.0,8.0,8.0,6.0,6.0,7.0,0.0,25.0,25.0,25.0,25.0,0.0,7.0,6.0,9.0,4.0,9.0,3.0,0.38,10.0,-99.0,2.0,4.0,0.0,0,-7.0,7.0,-1,-1.0,175.0,80.0,200.0,30.0,60.0,175.0,0.0,150.0,225.0,100.0,225.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3573,3573,1,28.0,26.0,1.0,1.0,24.0,16.0,28.0,14.0,8.0,10.0,6.0,9.0,8.0,7.0,9.0,8.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,4.0,5.0,5.0,5.0,1.0,0.34,10.0,-99.0,3.0,3.0,0.0,0,-2.0,2.0,-1,-1.0,144.0,144.0,224.0,98.0,72.0,80.0,0.0,100.0,125.0,125.0,125.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3574,3574,1,28.0,25.0,1.0,1.0,60.0,20.0,0.0,20.0,0.0,0.0,6.0,8.0,7.0,6.0,-99.0,-99.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,1.0,1.0,1.0,9.0,5.0,-0.11,10.0,-99.0,1.0,2.0,0.0,0,-3.0,3.0,-1,-1.0,360.0,160.0,0.0,120.0,-99.0,-99.0,0.0,25.0,25.0,25.0,225.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3575,3575,1,28.0,32.0,1.0,1.0,25.0,15.0,20.0,25.0,10.0,5.0,7.0,7.0,8.0,7.0,8.0,8.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,2.0,8.0,1.0,8.0,1.0,0.64,10.0,-99.0,2.0,8.0,0.0,0,4.0,4.0,-1,-1.0,175.0,105.0,160.0,175.0,80.0,40.0,0.0,50.0,200.0,25.0,200.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3576,3576,1,28.0,25.0,1.0,1.0,27.0,15.0,28.0,10.0,10.0,10.0,6.5,8.0,9.0,10.0,8.0,4.0,0.0,25.0,25.0,25.0,25.0,0.0,4.0,2.0,5.0,1.0,8.0,7.0,-0.09,10.0,-99.0,6.0,8.0,0.0,0,-3.0,3.0,-1,-1.0,175.5,120.0,252.0,100.0,80.0,40.0,0.0,50.0,125.0,25.0,200.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3577,3577,1,28.0,25.0,1.0,1.0,25.0,20.0,30.0,15.0,5.0,5.0,7.0,8.0,7.0,7.0,8.0,5.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,9.0,8.0,1.0,3.0,1.0,0.45,10.0,-99.0,2.0,8.0,0.0,0,-3.0,3.0,-1,-1.0,175.0,160.0,210.0,105.0,40.0,25.0,0.0,225.0,200.0,25.0,75.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3578,3578,1,28.0,27.0,1.0,1.0,20.0,20.0,20.0,15.0,5.0,20.0,10.0,8.0,8.0,8.0,5.0,5.0,0.0,25.0,25.0,25.0,25.0,0.0,4.0,6.0,8.0,6.0,6.0,10.0,0.53,10.0,-99.0,4.0,8.0,0.0,0,-1.0,1.0,-1,-1.0,200.0,160.0,160.0,120.0,25.0,100.0,0.0,150.0,200.0,150.0,150.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3579,3579,1,28.0,23.0,1.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,8.0,7.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,2.0,5.0,7.0,5.0,1.0,-0.15,10.0,-99.0,1.0,4.0,0.0,0,-5.0,5.0,-1,-1.0,175.0,105.0,140.0,140.0,80.0,70.0,0.0,50.0,125.0,175.0,125.0,0.0,0,0,0,0,1,0,0,1,0,0,0
3580,3580,1,28.0,27.0,1.0,1.0,50.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,25.0,25.0,25.0,25.0,0.0,6.0,1.0,5.0,1.0,1.0,1.0,-0.02,10.0,-99.0,1.0,2.0,0.0,0,-1.0,1.0,-1,-1.0,450.0,90.0,90.0,90.0,90.0,90.0,0.0,25.0,125.0,25.0,25.0,0.0,0,0,0,0,1,0,1,0,0,0,0
3581,3581,1,28.0,27.0,1.0,1.0,25.0,20.0,25.0,20.0,10.0,0.0,7.0,7.0,-99.0,7.0,-99.0,-99.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,4.0,4.0,1.0,7.0,2.0,0.54,10.0,-99.0,3.0,4.0,0.0,0,-1.0,1.0,-1,-1.0,175.0,140.0,-99.0,140.0,-99.0,-99.0,0.0,100.0,100.0,25.0,175.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3582,3582,1,28.0,24.0,1.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,1.0,6.0,1.0,5.0,1.0,0.11,10.0,-99.0,1.0,5.0,-99.0,0,-4.0,4.0,-1,-1.0,100.0,100.0,125.0,125.0,20.0,20.0,0.0,25.0,150.0,25.0,125.0,0.0,0,0,0,0,1,0,0,0,0,0,1
3583,3583,1,28.0,22.0,1.0,1.0,10.0,15.0,25.0,15.0,15.0,20.0,9.0,8.0,8.0,7.0,9.0,-99.0,0.0,25.0,25.0,25.0,25.0,0.0,4.0,9.0,3.0,2.0,4.0,1.0,0.11,10.0,-99.0,2.0,4.0,0.0,0,-6.0,6.0,-1,-1.0,90.0,120.0,200.0,105.0,135.0,-99.0,0.0,225.0,75.0,50.0,100.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3584,3584,1,28.0,22.0,1.0,1.0,35.0,40.0,5.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,-99.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,2.0,3.0,1.0,5.0,8.0,0.5,10.0,-99.0,1.0,5.0,0.0,0,-6.0,6.0,-1,-1.0,245.0,280.0,35.0,35.0,42.0,-99.0,0.0,50.0,75.0,25.0,125.0,0.0,0,0,0,0,1,0,1,0,0,0,0
3585,3585,1,28.0,27.0,1.0,1.0,20.0,20.0,15.0,25.0,10.0,10.0,4.0,6.0,5.0,8.0,5.0,5.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,6.0,5.0,1.0,6.0,4.0,0.34,10.0,-99.0,1.0,5.0,0.0,0,-1.0,1.0,-1,-1.0,80.0,120.0,75.0,200.0,50.0,50.0,0.0,150.0,125.0,25.0,150.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3586,3586,1,28.0,28.0,1.0,1.0,20.0,30.0,10.0,20.0,0.0,20.0,7.0,6.0,6.0,5.0,7.0,2.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,6.0,6.0,7.0,6.0,3.0,0.09,10.0,-99.0,3.0,8.0,0.0,0,0.0,0.0,-1,-1.0,140.0,180.0,60.0,100.0,0.0,40.0,0.0,150.0,150.0,175.0,150.0,0.0,0,0,0,0,1,0,1,0,0,0,0
3587,3587,1,28.0,34.0,1.0,1.0,30.0,10.0,30.0,10.0,5.0,15.0,8.0,7.0,6.0,5.0,4.0,4.0,0.0,25.0,25.0,25.0,25.0,0.0,4.0,2.0,7.0,1.0,7.0,1.0,0.31,10.0,-99.0,1.0,2.0,0.0,0,6.0,6.0,-1,-1.0,240.0,70.0,180.0,50.0,20.0,60.0,0.0,50.0,175.0,25.0,175.0,0.0,0,0,0,0,1,0,0,0,1,0,0
3588,3588,1,28.0,27.0,1.0,1.0,20.0,20.0,15.0,15.0,12.0,18.0,6.0,10.0,8.0,9.0,8.0,7.0,0.0,25.0,25.0,25.0,25.0,0.0,1.0,7.0,9.0,2.0,9.0,2.0,-0.16,10.0,-99.0,2.0,8.0,0.0,1,-1.0,1.0,-1,-1.0,120.0,200.0,120.0,135.0,96.0,126.0,0.0,175.0,225.0,50.0,225.0,0.0,0,0,0,0,1,0,1,0,0,0,0
3589,3589,1,28.0,28.0,1.0,1.0,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,6.0,6.0,6.0,5.0,0.0,25.0,25.0,25.0,25.0,0.0,8.0,1.0,8.0,1.0,8.0,1.0,0.11,10.0,-99.0,6.0,3.0,-99.0,0,0.0,0.0,-1,-1.0,120.0,180.0,120.0,102.0,60.0,75.0,0.0,25.0,200.0,25.0,200.0,0.0,0,0,0,0,1,0,0,1,0,0,0
3590,3590,1,28.0,28.0,1.0,1.0,23.0,18.0,21.0,18.0,10.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,0.0,25.0,25.0,25.0,25.0,0.0,2.0,8.0,8.0,3.0,8.0,1.0,0.47,10.0,-99.0,2.0,6.0,0.0,0,0.0,0.0,1,1.0,184.0,144.0,147.0,144.0,70.0,80.0,0.0,200.0,200.0,75.0,200.0,0.0,0,0,0,0,1,0,0,0,0,1,0
3591,3591,1,33.0,29.0,1.0,1.0,30.0,25.0,18.0,18.0,4.0,5.0,1.0,7.0,8.0,5.0,7.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,6.0,7.0,6.0,7.0,5.0,0.43,7.0,-99.0,5.0,6.0,0.0,0,-4.0,4.0,-1,-1.0,30.0,175.0,144.0,90.0,28.0,20.0,125.0,180.0,70.0,60.0,35.0,100.0,0,1,0,0,0,0,0,0,1,0,0
3592,3592,1,33.0,24.0,1.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,5.0,6.0,8.0,7.0,7.0,8.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,7.0,7.0,7.0,7.0,8.0,0.5,7.0,-99.0,7.0,7.0,0.0,1,-9.0,9.0,-1,-1.0,150.0,60.0,160.0,140.0,70.0,80.0,150.0,210.0,70.0,70.0,35.0,160.0,0,1,0,0,0,0,0,0,0,1,0
3593,3593,1,33.0,21.0,1.0,1.0,25.0,10.0,25.0,5.0,10.0,25.0,6.0,6.0,7.0,5.0,6.0,7.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,7.0,7.0,5.0,6.0,5.0,0.29,7.0,-99.0,6.0,5.0,0.0,0,-12.0,12.0,-1,-1.0,150.0,60.0,175.0,25.0,60.0,175.0,150.0,210.0,70.0,50.0,30.0,100.0,0,1,0,0,0,0,0,0,1,0,0
3594,3594,1,33.0,26.0,1.0,1.0,24.0,16.0,28.0,14.0,8.0,10.0,4.0,7.0,7.0,2.0,6.0,3.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,6.0,7.0,6.0,7.0,4.0,0.58,7.0,-99.0,6.0,5.0,0.0,0,-7.0,7.0,-1,-1.0,96.0,112.0,196.0,28.0,48.0,30.0,150.0,180.0,70.0,60.0,35.0,80.0,0,1,0,0,0,0,0,0,1,0,0
3595,3595,1,33.0,25.0,1.0,1.0,60.0,20.0,0.0,20.0,0.0,0.0,5.0,7.0,7.0,5.0,6.0,-99.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,8.0,8.0,7.0,5.0,0.13,7.0,-99.0,8.0,7.0,0.0,0,-8.0,8.0,-1,-1.0,300.0,140.0,0.0,100.0,0.0,-99.0,175.0,210.0,80.0,80.0,35.0,100.0,0,1,0,0,0,0,0,0,1,0,0
3596,3596,1,33.0,32.0,1.0,1.0,25.0,15.0,20.0,25.0,10.0,5.0,5.0,7.0,7.0,5.0,8.0,3.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,6.0,6.0,5.0,7.0,6.0,0.68,7.0,-99.0,6.0,5.0,0.0,0,-1.0,1.0,-1,-1.0,125.0,105.0,140.0,125.0,80.0,15.0,125.0,180.0,60.0,50.0,35.0,120.0,0,1,0,0,0,0,0,0,1,0,0
3597,3597,1,33.0,25.0,1.0,1.0,27.0,15.0,28.0,10.0,10.0,10.0,4.0,7.0,7.0,4.0,6.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,6.0,7.0,7.0,8.0,6.0,0.27,7.0,-99.0,7.0,6.0,0.0,0,-8.0,8.0,-1,-1.0,108.0,105.0,196.0,40.0,60.0,40.0,175.0,180.0,70.0,70.0,40.0,120.0,0,1,0,0,0,0,0,0,1,0,0
3598,3598,1,33.0,25.0,1.0,1.0,25.0,20.0,30.0,15.0,5.0,5.0,2.0,7.0,7.0,3.0,7.0,2.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,6.0,7.0,4.0,5.0,6.0,0.49,7.0,-99.0,5.0,5.0,0.0,0,-8.0,8.0,-1,-1.0,50.0,140.0,210.0,45.0,35.0,10.0,125.0,180.0,70.0,40.0,25.0,120.0,0,1,0,0,0,0,0,0,1,0,0
3599,3599,1,33.0,27.0,1.0,1.0,20.0,20.0,20.0,15.0,5.0,20.0,3.0,6.0,8.0,4.0,5.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,7.0,7.0,6.0,8.0,0.6,7.0,-99.0,7.0,7.0,0.0,0,-6.0,6.0,-1,-1.0,60.0,120.0,160.0,60.0,25.0,80.0,175.0,210.0,70.0,70.0,30.0,160.0,0,1,0,0,0,0,0,0,1,0,0
3600,3600,1,33.0,23.0,1.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,6.0,6.0,9.0,6.0,-99.0,6.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.41,7.0,-99.0,7.0,6.0,0.0,0,-10.0,10.0,-1,-1.0,150.0,90.0,180.0,120.0,-99.0,60.0,175.0,210.0,70.0,70.0,35.0,140.0,0,1,0,0,0,0,0,1,0,0,0
3601,3601,1,33.0,27.0,1.0,1.0,50.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,6.0,6.0,1.0,25.0,30.0,10.0,10.0,5.0,20.0,4.0,8.0,8.0,5.0,6.0,4.0,-0.29,7.0,-99.0,5.0,5.0,0.0,0,-6.0,6.0,1,1.0,150.0,30.0,30.0,60.0,60.0,10.0,100.0,240.0,80.0,50.0,30.0,80.0,0,1,0,0,0,0,1,0,0,0,0
3602,3602,1,33.0,27.0,1.0,1.0,25.0,20.0,25.0,20.0,10.0,0.0,2.0,5.0,-99.0,3.0,-99.0,-99.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,7.0,7.0,7.0,6.0,0.75,7.0,-99.0,8.0,6.0,0.0,0,-6.0,6.0,-1,-1.0,50.0,100.0,-99.0,60.0,-99.0,-99.0,175.0,210.0,70.0,70.0,35.0,120.0,0,1,0,0,0,0,0,0,1,0,0
3603,3603,1,33.0,24.0,1.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,8.0,8.0,6.0,7.0,6.0,0.01,7.0,-99.0,7.0,7.0,0.0,1,-9.0,9.0,-1,-1.0,100.0,100.0,125.0,100.0,20.0,20.0,150.0,240.0,80.0,60.0,35.0,120.0,0,1,0,0,0,0,0,0,0,0,1
3604,3604,1,33.0,22.0,1.0,1.0,10.0,15.0,25.0,15.0,15.0,20.0,6.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,7.0,6.0,6.0,7.0,5.0,0.13,7.0,-99.0,6.0,5.0,0.0,0,-11.0,11.0,-1,-1.0,60.0,-99.0,-99.0,-99.0,-99.0,-99.0,150.0,210.0,60.0,60.0,35.0,100.0,0,1,0,0,0,0,0,0,1,0,0
3605,3605,1,33.0,22.0,1.0,1.0,35.0,40.0,5.0,5.0,7.0,8.0,4.0,7.0,6.0,4.0,4.0,-99.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,5.0,6.0,5.0,5.0,6.0,0.26,7.0,-99.0,5.0,5.0,0.0,0,-11.0,11.0,1,1.0,140.0,280.0,30.0,20.0,28.0,-99.0,125.0,150.0,60.0,50.0,25.0,120.0,0,1,0,0,0,0,1,0,0,0,0
3606,3606,1,33.0,27.0,1.0,1.0,20.0,20.0,15.0,25.0,10.0,10.0,3.0,6.0,6.0,4.0,4.0,5.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,5.0,6.0,5.0,6.0,8.0,0.29,7.0,-99.0,6.0,6.0,0.0,0,-6.0,6.0,-1,-1.0,60.0,120.0,90.0,100.0,40.0,50.0,125.0,150.0,60.0,50.0,30.0,160.0,0,1,0,0,0,0,0,0,1,0,0
3607,3607,1,33.0,28.0,1.0,1.0,20.0,30.0,10.0,20.0,0.0,20.0,2.0,3.0,6.0,2.0,6.0,2.0,25.0,30.0,10.0,10.0,5.0,20.0,7.0,7.0,7.0,7.0,7.0,8.0,0.13,7.0,-99.0,8.0,6.0,0.0,0,-5.0,5.0,1,1.0,40.0,90.0,60.0,40.0,0.0,40.0,175.0,210.0,70.0,70.0,35.0,160.0,0,1,0,0,0,0,1,0,0,0,0
3608,3608,1,33.0,34.0,1.0,1.0,30.0,10.0,30.0,10.0,5.0,15.0,2.0,5.0,6.0,5.0,5.0,4.0,25.0,30.0,10.0,10.0,5.0,20.0,6.0,7.0,7.0,5.0,7.0,4.0,0.4,7.0,-99.0,5.0,4.0,0.0,0,1.0,1.0,-1,-1.0,60.0,50.0,180.0,50.0,25.0,60.0,150.0,210.0,70.0,50.0,35.0,80.0,0,1,0,0,0,0,0,0,1,0,0
3609,3609,1,33.0,27.0,1.0,1.0,20.0,20.0,15.0,15.0,12.0,18.0,5.0,9.0,8.0,7.0,6.0,6.0,25.0,30.0,10.0,10.0,5.0,20.0,4.0,7.0,7.0,6.0,8.0,6.0,0.09,7.0,-99.0,6.0,6.0,0.0,0,-6.0,6.0,1,1.0,100.0,180.0,120.0,105.0,72.0,108.0,100.0,210.0,70.0,60.0,40.0,120.0,0,1,0,0,0,0,1,0,0,0,0
3610,3610,1,33.0,28.0,1.0,1.0,20.0,18.0,20.0,17.0,10.0,15.0,4.0,10.0,8.0,6.0,7.0,7.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,7.0,6.0,6.0,7.0,7.0,-0.04,7.0,-99.0,6.0,6.0,0.0,0,-5.0,5.0,-1,-1.0,80.0,180.0,160.0,102.0,70.0,105.0,125.0,210.0,60.0,60.0,35.0,140.0,0,1,0,0,0,0,0,1,0,0,0
3611,3611,1,33.0,28.0,1.0,1.0,23.0,18.0,21.0,18.0,10.0,10.0,4.0,6.0,7.0,6.0,5.0,8.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,7.0,6.0,6.0,6.0,5.0,0.38,7.0,-99.0,7.0,6.0,0.0,0,-5.0,5.0,-1,-1.0,92.0,108.0,147.0,108.0,50.0,80.0,125.0,210.0,60.0,60.0,30.0,100.0,0,1,0,0,0,0,0,0,0,1,0
3612,3612,1,22.0,29.0,8.0,3.0,30.0,25.0,18.0,18.0,4.0,5.0,8.0,8.0,9.0,7.0,8.0,5.0,25.0,7.0,25.0,25.0,8.0,10.0,6.0,6.0,6.0,2.0,5.0,2.0,0.62,6.0,-99.0,4.0,5.0,0.0,0,7.0,7.0,1,8.0,240.0,200.0,162.0,126.0,32.0,25.0,150.0,42.0,150.0,50.0,40.0,20.0,0,0,0,1,0,0,0,0,1,0,0
3613,3613,1,22.0,24.0,8.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,6.0,7.0,10.0,6.0,9.0,3.0,25.0,7.0,25.0,25.0,8.0,10.0,4.0,3.0,3.0,3.0,4.0,2.0,0.33,6.0,-99.0,3.0,3.0,0.0,0,2.0,2.0,-1,-8.0,180.0,70.0,200.0,120.0,90.0,30.0,100.0,21.0,75.0,75.0,32.0,20.0,0,0,0,1,0,0,0,0,0,1,0
3614,3614,1,22.0,21.0,8.0,3.0,25.0,10.0,25.0,5.0,10.0,25.0,5.0,5.0,6.0,6.0,5.0,6.0,25.0,7.0,25.0,25.0,8.0,10.0,8.0,7.0,6.0,5.0,4.0,3.0,0.34,6.0,-99.0,4.0,4.0,0.0,0,-1.0,1.0,1,8.0,125.0,50.0,150.0,30.0,50.0,150.0,200.0,49.0,150.0,125.0,32.0,30.0,0,0,0,1,0,0,0,0,1,0,0
3615,3615,1,22.0,26.0,8.0,3.0,24.0,16.0,28.0,14.0,8.0,10.0,3.0,8.0,10.0,3.0,6.0,4.0,25.0,7.0,25.0,25.0,8.0,10.0,8.0,7.0,6.0,5.0,5.0,3.0,0.49,6.0,-99.0,7.0,5.0,0.0,0,4.0,4.0,1,8.0,72.0,128.0,280.0,42.0,48.0,40.0,200.0,49.0,150.0,125.0,40.0,30.0,0,0,0,1,0,0,0,0,1,0,0
3616,3616,1,22.0,25.0,8.0,3.0,60.0,20.0,0.0,20.0,0.0,0.0,6.0,7.0,7.0,6.0,-99.0,-99.0,25.0,7.0,25.0,25.0,8.0,10.0,9.0,5.0,8.0,7.0,5.0,4.0,0.19,6.0,-99.0,8.0,5.0,0.0,0,3.0,3.0,1,8.0,360.0,140.0,0.0,120.0,-99.0,-99.0,225.0,35.0,200.0,175.0,40.0,40.0,0,0,0,1,0,0,0,0,1,0,0
3617,3617,1,22.0,32.0,8.0,3.0,25.0,15.0,20.0,25.0,10.0,5.0,6.0,6.0,8.0,7.0,8.0,3.0,25.0,7.0,25.0,25.0,8.0,10.0,4.0,5.0,5.0,2.0,5.0,2.0,0.74,6.0,-99.0,3.0,4.0,0.0,0,10.0,10.0,1,8.0,150.0,90.0,160.0,175.0,80.0,15.0,100.0,35.0,125.0,50.0,40.0,20.0,0,0,0,1,0,0,0,0,1,0,0
3618,3618,1,22.0,25.0,8.0,3.0,27.0,15.0,28.0,10.0,10.0,10.0,6.0,5.0,8.0,7.0,8.0,4.0,25.0,7.0,25.0,25.0,8.0,10.0,9.0,8.0,8.0,6.0,8.0,4.0,0.39,6.0,-99.0,8.0,5.0,0.0,0,3.0,3.0,1,8.0,162.0,75.0,224.0,70.0,80.0,40.0,225.0,56.0,200.0,150.0,64.0,40.0,0,0,0,1,0,0,0,0,1,0,0
3619,3619,1,22.0,25.0,8.0,3.0,25.0,20.0,30.0,15.0,5.0,5.0,3.0,7.0,8.0,6.0,6.0,6.0,25.0,7.0,25.0,25.0,8.0,10.0,5.0,5.0,7.0,3.0,6.0,3.0,0.48,6.0,-99.0,5.0,5.0,0.0,0,3.0,3.0,1,8.0,75.0,140.0,240.0,90.0,30.0,30.0,125.0,35.0,175.0,75.0,48.0,30.0,0,0,0,1,0,0,0,0,1,0,0
